genome_id,superkingdom,phylum,class,order,family,genus,species
GB_GCA_003609755.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcoleaceae,Planktothrix,Planktothrix agardhii
RS_GCF_000620065.1,Bacteria,Deinococcota,Deinococci,Deinococcales,Thermaceae,Meiothermus,Meiothermus cerbereus
RS_GCF_900996245.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia sp900996245
RS_GCF_002204795.1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,Pseudomonas_E sp002204795
GB_GCA_004292955.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcoleaceae,Microcoleus,Microcoleus sp004292955
GB_GCA_903875275.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Rhodoferax,Rhodoferax sp903875275
RS_GCF_902386935.1,Bacteria,Firmicutes_A,Clostridia,Tissierellales,Tissierellaceae,CABMKH01,CABMKH01 sp902386935
GB_GCA_003511885.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Coleofasciculaceae,UBA11153,UBA11153 sp003511885
GB_GCA_002863065.1,Bacteria,Myxococcota,UBA9042,GCA-2863065,GCA-2863065,GCA-2863065,GCA-2863065 sp002863065
RS_GCF_000010165.1,Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,Brevibacillus brevis_D
GB_GCA_003223415.1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,13-1-40CM-70-15,13-1-40CM-70-15 sp003223415
GB_GCA_000634415.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp000634415
GB_GCA_003648875.1,Bacteria,Actinobacteriota,Acidimicrobiia,UBA5794,UBA5794,B3-G11,B3-G11 sp003648875
GB_GCA_003278735.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003278735
RS_GCF_000155595.1,Bacteria,Cyanobacteria,Cyanobacteriia,Phormidesmiales,Phormidesmiaceae,Phormidesmis,Phormidesmis sp000155595
GB_GCA_001915025.1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,20CM-2-65-7,20CM-2-65-7 sp001915025
GB_GCA_001190015.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia crenata
GB_GCA_014132355.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcoleaceae,Okeania,Okeania sp014132355
RS_GCF_006937785.1,Bacteria,Cyanobacteria,Cyanobacteriia,Pseudanabaenales,Pseudanabaenaceae,Pseudanabaena,Pseudanabaena sp006937785
GB_GCA_902611225.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp902611225
RS_GCF_002252635.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,MW101C3,MW101C3 sp002252635
RS_GCF_003635045.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Terracoccus,Terracoccus luteus
GB_GCA_902536725.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp902536725
RS_GCF_000758545.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp000758545
RS_GCF_000153825.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Synechococcus_C,Synechococcus_C sp000153825
GB_GCA_900548315.1,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus sp900548315
GB_GCA_003278855.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003278855
RS_GCF_003854275.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia sp003854275
GB_GCA_002698235.1,Bacteria,Marinisomatota,Marinisomatia,Marinisomatales,UBA1611,GCA-002718655,GCA-002718655 sp002698235
GB_GCA_902519235.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp902519235
GB_GCA_010672525.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcoleaceae,Okeania,Okeania sp010672525
RS_GCF_000427785.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Massilia,Massilia alkalitolerans
RS_GCF_003011125.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Synechococcus_D,Synechococcus_D lacustris
RS_GCF_902459805.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea bronchicola
GB_GCA_003695795.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Geitlerinemaceae,J055,J055 sp003695795
RS_GCF_003003795.1,Bacteria,Cyanobacteria,Cyanobacteriia,Leptolyngbyales,Leptolyngbyaceae,Stenomitos,Stenomitos frigidus
GB_GCA_012034805.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-9006,Prochlorotrichaceae,JAAUOP01,JAAUOP01 sp012034805
GB_GCA_014644435.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus albidus
GB_GCA_902542595.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp902542595
RS_GCF_000472545.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia sp000472545
GB_GCA_004555625.1,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,UBA1417,UBA1417 bromii_A
RS_GCF_001424345.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia sp001424345
GB_GCA_011390265.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Spirulinaceae,Spirulina,Spirulina sp011390265
GB_GCA_002840685.1,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,EnvOPS12,UBA8950,UBA8950 sp002840685
RS_GCF_009649745.1,Bacteria,Firmicutes,Bacilli,Bacillales_D,Amphibacillaceae,Aquibacillus,Aquibacillus halophilus
GB_GCA_012033095.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Cyanobacteriaceae,JAAUPO01,JAAUPO01 sp012033095
GB_GCA_002703645.1,Bacteria,Marinisomatota,Marinisomatia,SCGC-AAA003-L08,TMED161,TMED161,TMED161 sp002703645
RS_GCF_000759885.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A marinus_J
GB_GCA_002354135.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Massilia,Massilia sp002354135
RS_GCF_013401555.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp900110055
RS_GCF_902499075.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia pseudomultivorans
GB_GCA_003513015.1,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,UBA11858,UBA11858,UBA11858 sp003513015
RS_GCF_902506145.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia sp902506145
GB_GCA_009692505.1,Bacteria,Myxococcota,Bradymonadia,UBA7976,UBA1532,SHZC01,SHZC01 sp009692505
GB_GCA_002415335.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,UBA5157,UBA5157 sp002415335
RS_GCF_000760095.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A marinus_I
GB_GCA_003130845.1,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,EnvOPS12,UBA5195,UBA5195 sp003130845
RS_GCF_000332075.2,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsidaceae,Aliterella,Aliterella sp000332075
RS_GCF_004307015.1,Bacteria,Deinococcota,Deinococci,Deinococcales,Thermaceae,Thermus,Thermus thermamylovorans
GB_GCA_003212755.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003212755
RS_GCF_000520715.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus zanthoxyli
GB_GCA_903871775.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,CAIQIA01,CAIQIA01 sp903871775
GB_GCA_012523705.1,Bacteria,Firmicutes_A,Clostridia,Acetivibrionales,DSM-8532,DTU059,DTU059 sp012523705
GB_GCA_003221075.1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,20CM-2-65-7,20CM-2-65-7 sp003221075
GB_GCA_011327565.1,Bacteria,Deinococcota,Deinococci,Deinococcales,Thermaceae,Meiothermus,Meiothermus ruber_A
RS_GCF_000455265.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_A,Paenibacillus_A antibioticophila
RS_GCF_004348435.1,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Saccharopolyspora,Saccharopolyspora sp004348435
RS_GCF_001425685.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Massilia,Massilia sp001425685
RS_GCF_003312875.1,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis albispora
GB_GCA_902537395.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp902537395
GB_GCA_009786735.1,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,WRMQ01,WRMQ01 sp009786735
RS_GCF_013002715.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Flexivirga,Flexivirga sp013002715
RS_GCF_002216775.1,Bacteria,Firmicutes,Bacilli,Bacillales_D,Amphibacillaceae,Virgibacillus_F,Virgibacillus_F phasianinus
GB_GCA_003278705.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003278705
GB_GCA_902616385.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp902616385
GB_GCA_003149345.1,Bacteria,Cyanobacteria,Vampirovibrionia,Vampirovibrionales,Vampirovibrionaceae,Vampirovibrio,Vampirovibrio chlorellavorus_A
GB_GCA_903869185.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,CAISPN01,CAISPN01,CAISPN01 sp903869185
RS_GCF_002531955.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium sp002531955
RS_GCF_001486505.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_A,Paenibacillus_A rubinfantis
RS_GCF_000423425.1,Bacteria,Deinococcota,Deinococci,Deinococcales,Thermaceae,Meiothermus,Meiothermus rufus
RS_GCF_000987955.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp000987955
RS_GCF_001280255.1,Bacteria,Deinococcota,Deinococci,Deinococcales,Thermaceae,Thermus,Thermus aquaticus
RS_GCF_000172415.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia graminis
GB_GCA_012516125.1,Bacteria,Firmicutes_G,SHA-98,UBA4971,UBA4971,UBA6256,UBA6256 sp012516125
RS_GCF_003837865.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia sp003837865
RS_GCF_001860525.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp001860525
RS_GCF_000785435.2,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia sacchari
GB_GCA_902538515.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp902538515
RS_GCF_009429145.1,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis sp009429145
RS_GCF_000374845.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_K,Paenibacillus_K terrigena
RS_GCF_009725205.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_A,Paenibacillus_A timonensis
RS_GCF_000184705.1,Bacteria,Firmicutes_E,Thermaerobacteria,Thermaerobacterales,Thermaerobacteraceae,Thermaerobacter,Thermaerobacter marianensis
RS_GCF_000439105.1,Bacteria,Firmicutes_A,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Terrisporobacter,Terrisporobacter glycolicus
RS_GCF_001545075.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia ptereochthonis
GB_GCA_009922295.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Rhodoferax,Rhodoferax sp009922295
RS_GCF_902459565.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea aquatica
GB_GCA_003209795.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003209795
RS_GCF_000686845.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_S,Paenibacillus_S sp000686845
GB_GCA_003963305.1,Bacteria,Cyanobacteria,Vampirovibrionia,Obscuribacterales,Obscuribacteraceae,PALSA-1081,PALSA-1081 sp003963305
GB_GCA_011526585.1,Bacteria,Myxococcota,UBA9042,PHBI01,PHBI01,WYBB01,WYBB01 sp011526585
RS_GCF_000698595.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia glathei
GB_GCA_002224485.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Sinomonas,Sinomonas sp002224485
GB_GCA_002796835.1,Bacteria,Cyanobacteria,Cyanobacteriia,Elainellales,Elainellaceae,Elainella,Elainella saxicola
RS_GCF_003001675.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Cohnella,Cohnella sp003001675
GB_GCA_000613065.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Richelia,Richelia intracellularis_B
GB_GCA_001189345.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia kirkii_B
RS_GCF_001645125.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia ginsengiterrae
GB_GCA_001549895.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,MA-N2,MA-N2 sp001549895
GB_GCA_012033015.1,Bacteria,Cyanobacteria,Cyanobacteriia,Phormidesmiales,Phormidesmiaceae,Phormidesmis,Phormidesmis sp012033015
GB_GCA_003223395.1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,20CM-2-65-7,20CM-2-65-7 sp003223395
RS_GCF_000293865.2,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnohabitans_A,Limnohabitans_A sp000293865
RS_GCF_001969265.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Arthrobacter,Arthrobacter sp001969265
GB_GCA_003212515.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus,Prochlorococcus sp003212515
RS_GCF_900108945.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia diazotrophica
RS_GCF_001028175.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia mineralivorans
RS_GCF_001411495.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia
GB_GCA_003243865.1,Bacteria,Chloroflexota,Chloroflexia,54-19,QHBQ01,QHBQ01,QHBQ01 sp003243865
GB_GCA_903912485.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Casimicrobiaceae,CAIWHR01,CAIWHR01 sp903912485
GB_GCA_011333455.1,Bacteria,Chloroflexota,Chloroflexia,DTKN01,DTKN01,DTKN01,DTKN01 sp011333455
GB_GCA_014638995.1,Bacteria,Firmicutes,Bacilli,Bacillales_D,Amphibacillaceae,Virgibacillus_E,Virgibacillus_E oceani
RS_GCF_014279755.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Synechococcus_E,Synechococcus_E sp014279755
RS_GCF_001428005.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Arthrobacter,Arthrobacter sp001428005
GB_GCA_002238865.1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Longimicrobiales,UBA6960,Bin94,Bin94 sp002238865
RS_GCF_900107975.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_F,Paenibacillus_F sp900107975
RS_GCF_900100735.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia phenazinium
GB_GCA_011055765.1,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,UBA4823,DSOS01,DSOS01 sp011055765
GB_GCA_007694915.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,UBA5018,UBA5018 sp007694915
RS_GCF_003330765.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia pyrrocinia_B
GB_GCA_007135755.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,UBA5018,UBA5018 sp007135755
RS_GCF_000960995.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia glumae
RS_GCF_001039005.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia_C
RS_GCF_001682865.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_C,Paenibacillus_C sp001682865
GB_GCA_010671925.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Coleofasciculaceae,Moorea,Moorea sp010671925
GB_GCA_903846015.1,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,EnvOPS12,UBA5195,UBA5195 sp903846015
RS_GCF_001403875.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_A,Paenibacillus_A ihumii
RS_GCF_001411805.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia plantarii
RS_GCF_000400485.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Agrococcus,Agrococcus pavilionensis
RS_GCF_012927125.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia sp012927125
GB_GCA_013298695.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Casimicrobiaceae,Casimicrobium,Casimicrobium sp013298695
GB_GCA_013816275.1,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,JACDER01,JACDER01 sp013816275
RS_GCF_000959725.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia gladioli
RS_GCF_000426325.1,Bacteria,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp000426325
RS_GCF_002154695.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Aulosira,Aulosira sp002154695
GB_GCA_003524705.1,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,EnvOPS12,OLB14,OLB14 sp003524705
GB_GCA_012034615.1,Bacteria,Cyanobacteria,Cyanobacteriia,Elainellales,Elainellaceae,JAAUPA01,JAAUPA01 sp012034615
GB_GCA_002340255.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Desertifilaceae,Roseofilum,Roseofilum sp002340255
RS_GCF_001746915.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Desertifilaceae,Desertifilum,Desertifilum sp001746915
GB_GCA_004297875.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea sp004297875
RS_GCF_900129765.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Massilia,Massilia sp900129765
GB_GCA_014382015.1,Bacteria,Marinisomatota,Marinisomatia,Marinisomatales,TCS55,TCS55,TCS55 sp014382015
RS_GCF_004342525.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_Z,Paenibacillus_Z sp004342525
RS_GCF_002929275.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Arthrobacter,Arthrobacter sp002929275
GB_GCA_010692555.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcoleaceae,Okeania,Okeania sp010692555
RS_GCF_001931485.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia sp001931485
RS_GCF_001428245.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_C,Paenibacillus_C sp001428245
RS_GCF_005503145.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia sp005503145
GB_GCA_009784445.1,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,WRMQ01,WRMQ01 sp009784445
GB_GCA_903915625.1,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,RGVZ01,CAIYRB01,CAIYRB01 sp903915625
RS_GCF_003429005.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia sp003429005
RS_GCF_002154725.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Aulosira,Aulosira sp002154725
RS_GCF_001544915.2,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia pedi
GB_GCA_003214215.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003214215
RS_GCF_002368195.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Aulosira,Aulosira sp002368195
RS_GCF_900002575.1,Bacteria,Firmicutes_A,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Romboutsia,Romboutsia hominis
RS_GCF_900109515.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp900109515
GB_GCA_014648355.1,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Micromonosporaceae,Actinoplanes,Actinoplanes azureus
GB_GCA_005883955.1,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,13-2-20CM-68-14,13-2-20CM-68-14 sp005883955
GB_GCA_902626435.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp902626435
RS_GCF_007097545.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Trinickia,Trinickia caryophylli
RS_GCF_001039265.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,UBA5018,UBA5018 sp001039265
RS_GCF_014217565.1,Bacteria,Actinobacteriota,Actinomycetia,Propionibacteriales,Kribbellaceae,Kribbella,Kribbella qitaiheensis
RS_GCF_014279775.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Synechococcus_C,Synechococcus_C sp002500205
GB_GCA_012035135.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcoleaceae,Microcoleus,Microcoleus sp012035135
RS_GCF_001644605.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_N,Paenibacillus_N swuensis
GB_GCA_002362315.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia acidophila
GB_GCA_014639275.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter liuii
GB_GCA_003250155.1,Bacteria,Chloroflexota,Ellin6529,CSP1-4,CSP1-4,UBA5189,UBA5189 sp003250155
RS_GCF_001029105.3,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea faecigallinarum
RS_GCF_900109265.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia tropica
RS_GCF_003013405.1,Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,Brevibacillus formosus
RS_GCF_003710815.1,Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,Brevibacillus centrosporus
GB_GCA_002779825.1,Bacteria,Armatimonadota,Abditibacteria,CG2-30-59-28,CG2-30-66-41,CG2-30-66-41,CG2-30-66-41 sp002779825
